"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-02-02,5,7.34529906042396e-10,1.33737766774031e-08,4.21457398891618e-09,1.07205260386898e-09,7.87417044133092e-09
2023-02-02,6,6.98240229893445e-10,1.37103161654121e-08,4.3048046123313e-09,9.59075702309278e-10,8.4363565092116e-09
2023-02-02,7,6.7572371621207e-10,1.42339285850025e-08,4.44255090717048e-09,8.72929759851887e-10,8.75180125275272e-09
2023-02-02,8,6.63077524921192e-10,1.46510031433776e-08,4.54708120426763e-09,8.06159174107684e-10,7.9910818222978e-09
2023-02-02,9,6.58954159653665e-10,1.50779111819741e-08,4.66413894968177e-09,8.08713931250689e-10,7.2541782561897e-09
2023-02-02,10,6.84739964073911e-10,1.34272638454397e-08,4.12185122841626e-09,8.91879882156164e-10,6.23272125739854e-09
2023-02-02,11,7.39375668302273e-10,8.81908235523567e-09,2.65445461332316e-09,9.15978241003326e-10,4.49345497026681e-09
2023-02-02,12,1.28340969946514e-09,6.62709335368453e-09,1.58878512588814e-09,3.93953652984063e-09,3.43437021558407e-09
2023-02-02,13,1.40680497945491e-09,6.09715136514507e-09,1.44458918990094e-09,3.42839483951989e-09,3.25544944887251e-09
2023-02-02,14,1.46349194895189e-09,6.0337614027307e-09,1.42086285130557e-09,3.14256235813828e-09,3.30472995728459e-09
2023-02-02,15,1.39718409681211e-09,4.61946677784986e-09,1.02864995196733e-09,2.83564666872841e-09,2.29636330926401e-09
2023-02-02,16,1.37567375682124e-09,4.8551330269792e-09,1.10543251373489e-09,2.37628749833005e-09,2.82231817831744e-09
2023-02-02,17,1.35289849765105e-09,5.22010501564549e-09,1.20479595988295e-09,2.22088200749275e-09,3.20663129756886e-09
2023-02-02,18,1.44298453835611e-09,6.82379639588542e-09,1.6285087916986e-09,1.93033989098377e-09,4.32407223265388e-09
2023-02-02,19,1.59364265857207e-09,8.5279686930337e-09,2.01284224113666e-09,2.23611259748209e-09,5.19706890424274e-09
2023-02-02,20,1.78893683762773e-09,1.1009500465529e-08,2.61146412056568e-09,2.44392730588982e-09,6.05319970607395e-09
2023-02-02,21,1.9806744109153e-09,1.37248749196251e-08,3.30475173271273e-09,2.60424783051372e-09,6.56038463213004e-09
2023-02-02,22,2.12710443787327e-09,1.61702805354753e-08,3.92789387083578e-09,2.64760925547869e-09,6.91654067136102e-09
